church_rate_total,church_rate_evang,church_rate_blackprot,church_rate_mainlineprot,church_rate_catholic,church_rate_orthodox,church_rate_other,church_rate_mormon,church_rate_muslim,state_abb,population_2010,county_fips,church_rate_baptist
1153.0789,969.96,0,182.4,0,0,.72,0,0,"CO",1398,8061,90.84
543.28889,227.21,0,148.61,124.67,0,42.81,27.328889,0,"CO",8270,8063,69.53
161.96889,50.478889,0,17.238889,93.43,0,.82,0,0,"CO",7310,8065,4.92
393.20889,75.408889,0,42.368889,223.71,0,51.718889,41.42,0,"CO",51334,8067,13.84889
406.79,188.19889,0,59.14,118.45889,1.23,39.75,28.78,1.33,"CO",299630,8069,10.74
891.78889,86.608889,0,16.64,786.48,0,2.06,0,0,"CO",15507,8071,37.97889
420.33889,128.77,0,171.93889,81.208889,0,38.408889,15,0,"CO",5467,8073,39.14
371.52889,96.26,0,112.73,138.09889,0,24.44,24.398889,0,"CO",22709,8075,38.96889
345.74,170.75889,0,48.13,54.108889,.55,72.2,68.56,0,"CO",146723,8077,13.73889
796.35,591.28889,0,148.87889,56.178889,0,0,0,0,"CO",712,8079,547.75
320.99,118.81,0,11.74,82.488889,10.868889,97.06,97.06,0,"CO",13795,8081,45.73778
314,130.56889,0,41.71,50.438889,0,91.29,89.17,0,"CO",25535,8083,34.66
272.50889,90.15,0,43.25,70.65,0,68.468889,67.84,0,"CO",41276,8085,12.05889
503.85,133.66889,0,99.078889,244.00889,0,27.1,21.878889,0,"CO",28159,8087,26.16889
795.97,108.17,.21,103.06889,553.08,0,31.44,30.91,0,"CO",18831,8089,31.69889
208.75,54.1,0,41.928889,112.48889,0,.23,0,0,"CO",4436,8091,6.758889
127.98,67.51,0,11.538889,43.188889,.12,5.62,0,0,"CO",16206,8093,13.75889
581.49,315.39889,0,128.09889,138,0,0,0,0,"CO",4442,8095,3.6
182.12,23.85,0,33.53,71.958889,0,52.78,15.63,0,"CO",17148,8097,0
552.77889,146.19889,0,82.938889,288.18,0,35.46,34.978889,0,"CO",12551,8099,24.93
622.47,90.15,3.87,41.32,455.19889,.85,31.088889,26.948889,1.94,"CO",159063,8101,25.48
449.29,134.86,0,65.108889,90.608889,0,158.71889,158.27,0,"CO",6666,8103,75.00777
667.75,196.71,0,49.24,373.38889,0,48.408889,48.32,0,"CO",11982,8105,53.32889
283.50889,66.738889,0,57,143.77,0,15.99,15.14,0,"CO",23509,8107,8.758889
655.52889,73.67,0,32.42,367.38889,0,182.06,32.09,0,"CO",6108,8109,50.09889
506.43889,48.64,0,165.94889,238.90889,0,52.928889,50.07,0,"CO",699,8111,41.49
295.00889,56.118889,0,14.268889,224.34889,0,.27,0,0,"CO",7359,8113,33.7
547.28889,300.55,0,113.48889,133.25,0,0,0,0,"CO",2379,8115,17.64889
210.00889,60.938889,0,36.008889,91.56,0,21.5,19.898889,0,"CO",27994,8117,12.65
301.02889,123.34,0,43.938889,76.45,0,57.298889,30.538889,13.188889,"CO",23350,8119,22.22889
372.87,110.93,0,129.21,132.74,0,0,0,0,"CO",4814,8121,24.3
288.00889,92.818889,0,38.798889,135.03,.14,21.218889,19.03,1.22,"CO",252825,8123,11.74
528.92889,225.72889,0,133.33,157.12,0,12.75,0,0,"CO",10043,8125,23.1
632.27889,51.14,4.5188889,90.098889,441.01889,10.05,35.45,4.94,5.6388889,"CT",916829,9001,18.55
495.11,56.618889,9.4488889,82.238889,311.18,4.0988889,31.518889,3.86,3.42,"CT",894014,9003,21.72778
422.64889,23.6,.84,108.89,265.12,.92,23.268889,1.98,0,"CT",189927,9005,7.07
421.13889,24.01,5.88,90.628889,282.48,.51,17.628889,4,.6,"CT",165676,9007,6.98
488.31,38.82,7.5,61.28,353.25889,4.33,23.12,3.49,5.1388889,"CT",862477,9009,13.20889
449.36,34.008889,9.47,69.298889,309.3,8.96,18.32,6.8888889,1.28,"CT",274055,9011,26.31667
393.93,26.648889,0,73.208889,284.88889,.65,8.5288889,3.6,2.02,"CT",152691,9013,7.11
456.22,37.96,1.52,53.45,352.11,1.73,9.4488889,4.41,0,"CT",118428,9015,8.288889
324.47,92.37,19.988889,91.988889,102.76,.62,16.75,11.33,1.9,"DE",162310,10001,15.20889
464.89889,61.27,13.39,89.37,256.6,2.1688889,42.1,4.7188889,12.66,"DE",538479,10003,21.92889
364.76889,84.4,14.778889,120.73889,140.40889,1.12,3.3188889,2.29,0,"DE",197145,10005,6.62
552.32,125.15,84.098889,136.91889,126.21889,23.35,56.578889,.7,6.7,"DC",601723,11001,169.6889
415.79,193.43889,21.928889,74.238889,80.878889,.94,44.368889,10.518889,11.3,"FL",247336,12001,98.99
253.18,191.25889,12.688889,12.5,14.13,0,22.608889,22.57,0,"FL",27115,12003,105.3978
412.43,259.70889,15.9,66.45,45.858889,.41,24.088889,13.118889,8.2688889,"FL",168852,12005,168.7089
461.99,342.25,15.288889,79.59,4.98,0,19.878889,19.808889,0,"FL",28520,12007,275.8389
348.62,139.66889,10.028889,56.82,119.31,2.33,20.448889,9.4488889,7.71,"FL",543376,12009,55.08778
367.01889,126.56889,10.22,30.55,160.36,3.23,36.078889,4.69,10.4,"FL",1748066,12011,56.80889
407.93,254.69889,24.678889,29.398889,3.62,0,95.518889,0,95.518889,"FL",14625,12013,145.6978
400.54,95.79,1.05,62.81,221.28,2.71,16.898889,5.28,8.73,"FL",159978,12015,25.50889
305.98,144.9,3.12,46.508889,96.378889,1.74,13.33,5.45,0,"FL",141236,12017,59.87
433.75889,250.33,2.2788889,40.31,116.62889,0,24.218889,15.13,7.32,"FL",190865,12019,165.0389
345.33889,112.51889,3.47,57.85,148.36,5.3788889,17.76,5.58,4.3388889,"FL",321520,12021,51.57889
402.35,279.41,34.618889,47.42,24.46,0,16.44,14.84,0,"FL",67531,12023,191.9989
409.67,194.65,35.508889,49.798889,123.34,0,6.37,6.11,0,"FL",34862,12027,148.7478
288.69889,240.34889,0,26.92,9.99,0,11.448889,11.268889,0,"FL",16422,12029,184.5689
555.90889,308.18889,61.908889,60.21,90.438889,3.95,31.21,10.67,6.7,"FL",864263,12031,190.3267
531.83,320.6,40.798889,80.92,61.258889,2.2588889,25.988889,10.268889,9.39,"FL",297619,12033,181.1989
331.74,104.64,1.23,34.468889,188.43889,1.46,1.48,0,0,"FL",95696,12035,42.75889
408.94889,235.34889,25.018889,67.798889,69.268889,0,11.518889,11.518889,0,"FL",11549,12037,95.15889
449.31,189.59,169.94889,49.148889,33.09,0,7.5188889,4.63,0,"FL",46389,12039,141.0278
383.31889,360,17.588889,5.49,0,0,.24,0,0,"FL",16939,12041,296.5989
243.71,153.90889,22.738889,8.8488889,54.328889,0,3.88,0,0,"FL",12884,12043,120.4589
430.56,281.08889,39.53,73.188889,20.8,0,15.948889,15.82,0,"FL",15863,12045,208.2189
388.94889,284.06889,45.678889,25.808889,3.58,0,29.8,29.73,0,"FL",14799,12047,201.0878
508.95889,395.55,23.078889,23.87,61.298889,0,5.16,3.97,0,"FL",27731,12049,296.3489
285.25889,165.65889,14.67,35.358889,66.43,0,3.14,0,0,"FL",39140,12051,67.55889
272.36,116.93889,1.7,37.52,98.79,1.36,16.058889,5.6788889,8.0888889,"FL",172778,12053,35.75
344.19889,203.81,16.05,63.258889,40.49,0,20.578889,4.98,14.14,"FL",98786,12055,84.45
397.73,182.27,17.21,48.28,106.54889,2,41.408889,7.3088889,17.058889,"FL",1229226,12057,94.98
495.66,402.97,23.03,28.55,5.12,0,35.978889,35.828889,0,"FL",19927,12059,291.91
472.56,102.59889,11.258889,72.268889,264.54,0,21.89,5.65,10.118889,"FL",138028,12061,33.14
476.25889,324.76889,78.9,51.56,7.46,0,13.57,13.508889,0,"FL",49746,12063,247.9989
610.32,289.20889,198.22889,102.03,18.488889,0,2.37,0,0,"FL",14761,12065,224.03
423.22,332.92,20.07,18.378889,51.858889,0,0,0,0,"FL",8870,12067,253.0989
384.62,181.37,14.678889,70.64,90.458889,3.7988889,23.66,8.2888889,14.108889,"FL",297052,12069,70.10889
376.82889,143.33,3.1,46.228889,162.09889,1.57,20.5,4.8488889,9.0288889,"FL",618754,12071,41.06
472.72,228.52,80.628889,67.938889,56.908889,2.2,36.53,11.06,11.96,"FL",275487,12073,159.7078
476.41,339.93889,30.608889,41.74,41.538889,.74,21.84,21.398889,0,"FL",40801,12075,294.4767
426.18,277.58889,28.69,16.018889,0,0,103.89,103.89,0,"FL",8365,12077,189.4789
487.98,290.11,99.56,77.348889,11.24,0,9.73,9.6788889,0,"FL",19224,12079,299.1656
377.77889,149.46889,7.7988889,53.218889,157.05,2.97,7.2688889,5.2188889,0,"FL",322833,12081,59.59
348.87,178.25889,12.06,48.39,96.458889,.25,13.448889,6.57,4.2188889,"FL",331298,12083,65.04889
418.51889,93.188889,8.1888889,78.37,213.78889,1.37,23.608889,6.4688889,9.55,"FL",146318,12085,37.42778
397.57889,108.87889,24.058889,16.14,218.09,1.78,28.62,5.86,9.24,"FL",2496435,12086,53.16889
333.70889,70.54,10.358889,38.968889,182.59889,.27,30.98,8.1788889,19.108889,"FL",73090,12087,37.61
467.51889,304.31,16.108889,64.12,70.818889,0,12.168889,11.98,0,"FL",73314,12089,224.1189
477.75889,261.23,9.14,112.9,50.24,1.86,42.398889,18.238889,7.73,"FL",180822,12091,174.4
358.31,237.06889,23.678889,26.35,63.358889,0,7.8488889,7.5988889,0,"FL",39996,12093,137.4978
420.82889,189.34,15.038889,49.82,126.59889,4.03,35.99,9.4488889,10.97,"FL",1145956,12095,67.15
367.17,134.75,3.5288889,24.308889,157.84889,.86,45.858889,12.198889,31.198889,"FL",268685,12097,33.42889
366.41,108.87889,13.278889,33.5,159.08,4.3088889,47.358889,4.49,8.66,"FL",1320134,12099,36.60889
218.25889,91.67,1.34,26.628889,89.298889,2.91,6.41,4.03,.86,"FL",464697,12101,33.12889
360.16,101.48889,10.858889,71.268889,123.23,19.948889,33.35,5.74,14.588889,"FL",916542,12103,40.02667
406.44889,246.50889,17.87,52.06,75.158889,.51,14.33,7.5888889,4.6388889,"FL",602095,12105,125.8767
416.49,273.94889,31.088889,50.2,37.42,0,23.828889,19.588889,0,"FL",74364,12107,221.95
366.58889,124.37,6.84,59.608889,142.87889,1.68,31.198889,6.78,7.3488889,"FL",190039,12109,77.64
286.56,112.59,10.21,28.37,121.65889,3.98,9.75,3.2588889,6.29,"FL",277789,12111,39.36889
443,280.27889,2.82,103.92,44.038889,0,11.938889,9.5888889,0,"FL",151372,12113,217.2589
435.07889,121.98889,5.0088889,82.2,200.28889,1.63,23.948889,4.4288889,2.1088889,"FL",379448,12115,41.85
407.06,174.09,7.66,41.428889,159.68,2.6088889,21.578889,8.2688889,6.61,"FL",422718,12117,49.8
235.5,120.07889,10.288889,61.75,40.84,0,2.54,2.39,0,"FL",93420,12119,58.25889
526.7,388.81889,54.438889,34.658889,25.75,0,23.03,22.57,0,"FL",41551,12121,343.8878
491.26889,393.88889,39.21,38.328889,12.32,0,7.53,7.4,0,"FL",22570,12123,325.4689
212.03889,167.11,7.53,6.44,0,0,30.96,30.768889,0,"FL",15535,12125,111.7478
348.63889,158.56,10.618889,59.74,102.98,2.44,14.3,7.7,3.1288889,"FL",494593,12127,44.51889
226.53889,146.66889,21.578889,32.008889,9.75,0,16.538889,12.608889,0,"FL",30776,12129,83.79889
403.99,238.59889,23,60.39,66.09,0,15.91,15.81,0,"FL",55043,12131,169.9389
392.31,300.32889,50.25,28.678889,13.05,0,0,0,0,"FL",24896,12133,249.7178
826.65889,664.01889,41.178889,80.718889,40.688889,0,.05,0,0,"GA",18236,13001,521.5
410.26889,216.12,85.01,35.578889,18.148889,0,55.398889,55.398889,0,"GA",8375,13003,175.6389
578.95,490,21.448889,31.988889,14.24,0,21.268889,21.268889,0,"GA",11096,13005,288.9278
400.75,263.39889,123.73,10.72,0,0,2.9,0,0,"GA",3451,13007,258.1878
311.11,197.15889,22.03,51.84,24.058889,0,16.03,14.758889,0,"GA",45720,13009,121.17
576.95,537.26889,0,39.468889,0,0,.22,0,0,"GA",18395,13011,481.2689
376.91,228.02,9.88,70.768889,55.14,1.56,11.55,11.24,0,"GA",69367,13013,165.3089
467.06,345.77889,17.238889,68.188889,23.968889,0,11.868889,10.268889,1.1988889,"GA",100157,13015,234.62
696.37889,579.62,25.07,60.048889,31.468889,0,.17,0,0,"GA",17634,13017,452.5878
365.6,282.06889,25.87,42.88,14.778889,0,0,0,0,"GA",19286,13019,213.2589
603.40889,326.93889,110.64,105.65889,39.56,1.29,19.328889,8.47,5.3788889,"GA",155547,13021,261.1878
421.11,306.06,36.75,34.368889,0,0,43.938889,42.868889,0,"GA",13063,13023,236.2389
346.63889,326.75889,6.84,12.98,0,0,.05,0,0,"GA",18411,13025,268.43
456.31889,303.44889,90.128889,62.49,0,0,.25,0,0,"GA",16243,13027,233.4489
400.92,226.81,20.21,86.43,67.15,0,.33,0,0,"GA",30233,13029,181.1889
363.36,231.4,18.67,73.238889,27.018889,0,13.028889,10.948889,0,"GA",70217,13031,173.3289
483.39889,295.02889,79.518889,69.65,15.008889,0,24.19,20.03,0,"GA",23316,13033,269.1589
420.5,285.99,57.24,49.038889,27.768889,0,.47,0,0,"GA",23655,13035,264.1578
603.82,279.64889,256.8,63.49,0,0,3.88,0,0,"GA",6694,13037,443.2378
386.04,222.83,47.608889,64.62,32.78,0,18.19,18.07,0,"GA",50513,13039,182.6389
431.35,327.14889,34.188889,41.008889,29.01,0,0,0,0,"GA",10998,13043,298.0367
485.64889,359.45889,7.84,70.5,40.368889,0,7.4688889,7.0588889,0,"GA",110527,13045,235.3178
304.64889,249.43889,2.89,44.02,8.1788889,0,.10888889,0,0,"GA",63942,13047,211.24
368.57889,225.94889,73.78,46.67,22.178889,0,0,0,0,"GA",12171,13049,258.32
568.98,248.19889,106.76889,96.78,83.39,1.3788889,32.46,10.96,2.2588889,"GA",265128,13051,163.4867
90.798889,33.108889,51.74,5.6788889,0,0,.27,0,0,"GA",11267,13053,47.48778
477.3,405.14889,25.64,46.508889,0,0,0,0,0,"GA",26015,13055,327.3889
426.64889,281.36,11.32,80.14,44.868889,.28,8.6788889,8.05,0,"GA",214346,13057,214.92
375.42,127.01,32.96,114.84889,72.608889,0,27.98,13.278889,6.53,"GA",116714,13059,60.14889
608.54889,259.81889,285.88889,61.578889,0,0,1.26,0,0,"GA",3183,13061,316.9978
443.62889,293.85,31.32,25.808889,40.6,0,52.048889,5.61,3.85,"GA",259424,13063,118.6189
403.64889,321.12,37.218889,45.31,0,0,0,0,0,"GA",6798,13065,124.1489
544.00889,286.07889,17.768889,103.20889,111.89,2.47,22.588889,9.65,5.94,"GA",688078,13067,155.9989
476.12889,361.87889,20.16,40.178889,28.518889,0,25.378889,25.328889,0,"GA",42356,13069,232.5989
577.88889,480.68,19.648889,37.428889,28.57,0,11.56,11.118889,0,"GA",45498,13071,400.1478
386.05,220.93,9.4488889,74.25,37.608889,.4,43.408889,16.19,0,"GA",124053,13073,157.3078
515.79889,394.89889,47.928889,56.59,16.21,0,.17,0,0,"GA",17212,13075,302.4
467.61,318.77889,16.42,77,42.28,0,13.118889,12.42,0,"GA",127317,13077,218.16
192.4,76.408889,85.04,27.948889,0,0,3.0088889,0,0,"GA",12630,13079,78.07
451.89889,342.58889,9.3388889,73.078889,25.768889,0,1.11,0,0,"GA",23439,13081,309.9089
366.25889,274.26889,0,75.39,16.468889,0,.12,0,0,"GA",16633,13083,167.68
469.18889,360.94889,0,41.868889,20.018889,0,46.35,46.218889,0,"GA",22330,13085,210.4789
623.09,415.87889,93.738889,78.188889,25.108889,0,10.16,8.2588889,0,"GA",27842,13087,367.7155
479.83889,197.72889,39.35,99.958889,90.828889,6.44,45.53,3.99,18.62,"GA",691893,13089,99.20778
629.7,567.86,9.41,36.978889,15.05,0,.41,0,0,"GA",21796,13091,530.56
375.58889,281.61,15.22,72.06,0,0,6.7,0,0,"GA",14918,13093,268.4
578.71,349.07889,58.95,97.25,41.908889,.21,31.308889,11.848889,16.12,"GA",94565,13095,199.5178
498.81889,347.24,5.6388889,60,70.688889,0,15.24,8.83,5.7588889,"GA",132403,13097,221.7989
798.6,462.02889,233.56,90.12,12.258889,0,.64,0,0,"GA",11008,13099,474.9278
192.36,149.72889,0,42.64,0,0,0,0,0,"GA",4034,13101,111.06
399.22,276.81889,16.17,87.9,7.66,1.44,9.22,9.1888889,0,"GA",52250,13103,195.82
566.99,366.56,63.368889,118.67,8.83,0,9.57,9.5188889,0,"GA",20166,13105,314.34
419.45889,271.08889,63.28,56.728889,21.898889,0,6.46,6.46,0,"GA",22598,13107,253.1178
433.73,293.63889,6.91,110.26889,22.73,0,.18,0,0,"GA",11000,13109,263.8189
630.69,569.08,0,38.508889,22.84,0,.25,0,0,"GA",23682,13111,443.0789
660,388.3,6.91,146.65889,97.518889,1.88,18.738889,11.788889,2.82,"GA",106567,13113,267.6789
632.35,477.44889,14.92,76.15,54.84,0,8.98,7.7,0,"GA",96317,13115,385.5478
421.51889,254.44889,0,62.67,94.828889,3.99,5.5888889,5.16,0,"GA",175511,13117,180.2689
700.41889,592.77889,16.39,90.79,0,0,.45,0,0,"GA",22084,13119,396.35
658,222.03889,98.458889,181.11,99.28,2.71,54.39,7.28,13.82,"GA",920581,13121,159.2878
448.75,323.48,0,72.208889,39.59,0,13.47,12.188889,0,"GA",28292,13123,195.5689
474.04,440.62,0,33.42,0,0,0,0,0,"GA",3082,13125,362.75
548.97,267.17,37.95,156.46889,65.43,.5,21.44,14.91,0,"GA",79626,13127,153.0178
587.59,424.14889,2.2788889,43.758889,110.93,0,6.4688889,6.4,0,"GA",55186,13129,265.9589
556.44,413.69889,47.578889,61.53,24.588889,0,9.0388889,8.92,0,"GA",25011,13131,333.3767
506.18889,219.02,75.78,117.85889,93.158889,0,.38,0,0,"GA",15994,13133,227.6367
455.36,242.56889,10.46,83.458889,84.17,4.9688889,29.73,8.4388889,10.88,"GA",805321,13135,143.5389
627.94,470.41,0,72.09,70.348889,0,15.08,14.99,0,"GA",43041,13137,350.0189
761,456.16,11.06,63.358889,213.21,0,17.21,8.47,8.48,"GA",179684,13139,295.6089
352.20889,120.79889,188.66889,42.1,0,0,.64,0,0,"GA",9429,13141,88.54889
488.43,422.86,0,54.408889,0,0,11.15,11.15,0,"GA",28780,13143,346.18
351.42,239.09889,28.42,44.34,29.378889,0,10.178889,10.088889,0,"GA",32024,13145,217.0878
730.46,516.27889,20.108889,84.4,105.09889,0,4.5588889,4.5188889,0,"GA",25213,13147,472.93
487.06889,449.72,0,37.008889,0,0,.34,0,0,"GA",11834,13149,409.24
339.11,250.19889,3.84,62.908889,18.468889,0,3.7,3.3788889,0,"GA",203922,13151,141.9089
527.74,327.38889,16.198889,107.54889,43.77,0,32.82,12.948889,5.45,"GA",139900,13153,250.9789
449.56889,353.85,58.288889,37.32,0,0,.1,0,0,"GA",9538,13155,284.7589
374.56,291.48,13.31,55.928889,4.4288889,0,9.41,9.2588889,0,"GA",60485,13157,227.58
360.06889,230,62.52,66.908889,0,0,.65,0,0,"GA",13900,13159,211.7289
569.75,443.25889,46.92,26.41,30.73,0,22.428889,22.428889,0,"GA",15068,13161,330.5689
655.51889,341.75889,211.4,98.518889,3.54,0,.3,0,0,"GA",16930,13163,292.3289
631.76889,460.18889,68.23,87.17,15.83,0,.36,0,0,"GA",8340,13165,430.4589
443.58889,340.57889,66.03,36.968889,0,0,0,0,0,"GA",9980,13167,225.8578
372.52889,250.19889,61.53,49.148889,0,0,11.65,11.268889,0,"GA",28669,13169,241.03
618.33,500.02889,65.29,52.14,0,0,.87,0,0,"GA",18317,13171,196.3189
377.06,273.67,19.05,50.21,34.13,0,0,0,0,"GA",10078,13173,192.0989
593.02889,437.54,44.678889,86.818889,15.258889,0,8.73,8.5888889,0,"GA",48434,13175,381.3389
351.57889,298.11,13.5,39.048889,0,0,.92,0,0,"GA",28298,13177,248.71
271.48,183.3,18.578889,30.98,19.84,0,18.768889,17.788889,.79,"GA",63453,13179,91.85889
438.97,284.76889,44.27,109.54889,0,0,.38,0,0,"GA",7996,13181,185.4689
218.27,201.94889,9.13,7.12,0,0,.07,0,0,"GA",14464,13183,172.43
527.94,357.81889,31.96,83.78,36.608889,0,17.768889,10.21,6.98,"GA",109233,13185,200.87
247.75,112.98889,5.9688889,84.5,41.85,0,2.44,0,0,"GA",29966,13187,69.07889
623.73,406.25889,115.79,74.15,26.19,0,1.33,0,0,"GA",21875,13189,437.12
303.76889,164.52,37.258889,56.228889,27.698889,0,18.07,17.858889,0,"GA",14333,13191,107.93
377.75,175.37,130.72889,42.328889,14.25,0,15.06,0,0,"GA",14740,13193,156.79
438.66,379.83889,6.54,52.24,0,0,.04,0,0,"GA",28120,13195,341.8189
341.33889,194.91889,69.89,53.42,21.39,0,1.72,0,0,"GA",8742,13197,168.9589
453.85,288.19889,80.03,77.03,6.5888889,0,2,0,0,"GA",21992,13199,226.99
383.67,320,0,63.178889,0,0,.49,0,0,"GA",6125,13201,253.0589
522.34,379.22,82.048889,49.88,11.018889,0,.17,0,0,"GA",23498,13205,392.6289
367.31889,233.8,73,58.96,0,0,1.55,0,0,"GA",26424,13207,220.0989
402.06,300.33889,59.85,41.868889,0,0,0,0,0,"GA",9123,13209,245.4189
526.86,338.08889,33.408889,128.33,19.76,0,7.28,7.0488889,0,"GA",17868,13211,292.4789
344.1,320.43,0,23.67,0,0,0,0,0,"GA",39628,13213,276.0189
620.73,344.25,95.29,105.40889,46.02,.42,29.338889,14.428889,12.038889,"GA",189885,13215,297.9189
347.99,227.40889,12.3,69.408889,31.71,0,7.16,6.0988889,0,"GA",99958,13217,144.9
510.06,376.51889,13.56,113.48,0,6.0988889,.4,0,0,"GA",32808,13219,270.2078
224.65,191.62,16.378889,14.358889,0,0,2.2788889,0,0,"GA",14899,13221,172.1589
263.97,191.68889,7.8088889,36.1,19.07,1.12,8.1688889,7.96,0,"GA",142324,13223,149.4478
475.64889,288.72,93.45,50.118889,26.358889,0,17.01,0,0,"GA",27695,13225,140.4589
249.06,123.23889,12.368889,67.34,45.84,0,.27,0,0,"GA",29431,13227,68.69889
592.16889,536.57,6.7188889,48.89,0,0,0,0,0,"GA",18758,13229,436.2989
396.72,344.68,17.628889,32.118889,0,0,2.29,0,0,"GA",17869,13231,244.05
614.14889,440.88889,25.898889,61.048889,78.67,0,7.6388889,7.4688889,0,"GA",41475,13233,383.8678
407.57889,329.63889,14.99,57.788889,0,0,5.16,0,0,"GA",12010,13235,308.24
336.69889,214.06,45.428889,76.348889,0,0,.85,0,0,"GA",21218,13237,138.37
534.01889,277.75889,213.28889,42.578889,0,0,.4,0,0,"GA",2513,13239,282.53
828.58,503.68889,0,111.81889,123.98889,0,89.09,0,0,"GA",16276,13241,408.6989
543.33,321.54,156.5,51.95,4.53,0,8.81,0,0,"GA",7719,13243,332.5578
575.40889,253.90889,119.35889,95.378889,79.12,1.94,25.678889,7.63,9.5888889,"GA",200549,13245,260.9178
409.68,243.03889,5.88,79.59,72.76,0,8.41,8,0,"GA",85215,13247,143.4589
457.29,306.58889,38.92,107.18889,0,0,4.5888889,0,0,"GA",5010,13249,306.58
579.32,333.79,97.31,136.37,11.65,0,.21,0,0,"GA",14593,13251,298.2889
676.94,500.06,62.658889,106.2,7.9,0,.10888889,0,0,"GA",8729,13253,365.2089
730.67889,549.23,24.75,104.45889,29.53,0,22.71,15.56,1.64,"GA",64073,13255,330.2689
640.08,535.27889,26.358889,55.968889,20.518889,1.91,.04,0,0,"GA",26175,13257,411.43
331.3,129.09,121,67.348889,0,0,13.868889,0,0,"GA",6058,13259,121.6589
523.36,295.1,87.78,96.01,26.198889,0,18.25,15.868889,0,"GA",32819,13261,276.3389
358.05,264.08889,60.6,32.92,0,0,.44,0,0,"GA",6865,13263,263.0678
359.35,212,101.92,30.87,14.56,0,0,0,0,"GA",1717,13265,201.5089
388.79,255.09,53.96,73.04,6.66,0,.04,0,0,"GA",25520,13267,219.4778
460.81,346.62,27.28,83.54,0,0,3.37,0,0,"GA",8906,13269,308.3278
396.06,211.69889,95.03,73.268889,7.7,1.2088889,7.15,6.91,0,"GA",16500,13271,150.24
525.6,301.12889,120.67,76.76,0,0,27.05,0,0,"GA",9315,13273,259.3678
618.36,417.35,88.858889,82.65,19.03,0,10.47,10.22,0,"GA",44720,13275,318.6689
609.67889,438.73,28.17,82.858889,34.25,0,25.67,25.67,0,"GA",40118,13277,329.2489
683.98,479.62889,47.09,104.31889,36.438889,0,16.488889,16.35,0,"GA",27223,13279,380.96
518.58,433.95889,0,84.518889,0,0,.1,0,0,"GA",10471,13281,330.05
417.72,214.96,153.52,49.24,0,0,0,0,0,"GA",6885,13283,274.8089
541.99,378.44889,32.74,109,15.868889,0,5.92,5.25,.6,"GA",67044,13285,283.12
731.69,668.30889,13.89,49.5,0,0,0,0,0,"GA",8930,13287,617.92
487.75,419.81889,45.77,21.608889,0,0,.55,0,0,"GA",9023,13289,388.12
664.67889,505.37889,0,81.798889,73.23,0,4.2588889,4.2588889,0,"GA",21356,13291,391.6
581.48,459.99,58.228889,48.06,0,0,15.21,12.778889,0,"GA",27153,13293,405.7367
556.98,495.16,6.8888889,42.88,5.96,0,6.0888889,6.0188889,0,"GA",68756,13295,365.5689
402.62,293.19889,12.06,73.348889,12.75,0,11.268889,6.5988889,0,"GA",83768,13297,164.1889
648.87889,439.13889,72.15,76.5,30.16,0,30.928889,30.76,0,"GA",36312,13299,349.3678
686.32,398.52889,209.12,78.68,0,0,0,0,0,"GA",5834,13301,355.16
543.73,356.92,100.43889,79.768889,4.63,0,1.98,0,0,"GA",21187,13303,260.11
662.08,563.13889,14.42,52.96,15.22,0,16.35,16.308889,0,"GA",30099,13305,342.8078
366.56,276.52889,66.81,21.788889,0,0,1.43,0,0,"GA",2799,13307,257.23
259.8,164.93889,55.648889,38.938889,0,0,.27,0,0,"GA",7421,13309,142.1589
385.93889,236.11,0,94.39,55.328889,0,.10888889,0,0,"GA",27144,13311,166.37
650.12889,384.44889,9.98,68.598889,171.03889,0,16.058889,8.5388889,7.4288889,"GA",102599,13313,234.2
530.85,427.55,69.578889,33.5,0,0,.22,0,0,"GA",9255,13315,411.4478
544.03889,375.06,56.74,82.04,28.788889,0,1.42,0,0,"GA",10593,13317,307.56
476.20889,299.58889,122.34889,53.118889,0,0,1.1488889,0,0,"GA",9563,13319,283.5889
476.95889,402,25,49.908889,0,0,.05,0,0,"GA",21679,13321,360.6689
494.51889,88.078889,0,31.78,165.41889,.14,209.11,56.31,0,"HI",185079,15001,12.05
392.94889,96.84,0,29.39,182.24,.31,84.158889,51.14,.32,"HI",953207,15003,16.16889
33.328889,0,0,33.328889,0,0,0,0,0,"HI",90,15005,0
395.18889,85.328889,0,45.21,150.65889,0,113.98889,51.99,0,"HI",67091,15007,10.77889
448.06889,102.87,0,25.198889,227.19889,.1,92.7,46.578889,1.99,"HI",154834,15009,8.48
430.29,132.84889,.64,57.188889,67.03,1.07,171.49,157.65889,2.35,"ID",392365,16001,13.46778
252.00889,91.548889,0,32.7,81.488889,0,46.28,46.03,0,"ID",3976,16003,0
671.12,55.89,0,25.98,61.09,1.03,527.12889,519.36,4.83,"ID",82839,16005,10.51889
